date,text
01/02/2012 13:38,"Welcoming the 1st #COVID19vaccines to 🇨🇦 tonight!

The 1st 30K doses of #PfizerBioNTech are arriving across the cou… https://t.co/40UMur6yoO"
04/09/2019 14:49,"More information about #Pfizer vaccine and severe allergies:

https://t.co/swFdY3kPoe

#CovidVaccine #Pfizervaccine #PfizerBioNTech"
02/08/2014 02:30,"Welp, thanks already aren't going quite as planned with the #PfizerBioNTech #CovidVaccine distribution.  These aren… https://t.co/dr9UqDgWDY"
08/06/2012 04:08,MT @murray_nyc Five years ahead of schedule? It’s a pandemic! There was no pre-determined schedule. How about ackno… https://t.co/MLb8s47hZZ
09/01/2011 15:44,This is excellent news!  Our great President Trump and his administration have pushed to get this vaccine ready qui… https://t.co/UEePAsa7Nj
24/08/2017 19:05,Good heavens - you are too stupid to reason with even on a slow day. get a dummy for #pademics and slither away alr… https://t.co/ZZEAVCdSkH
11/01/2017 19:41,Before you say you WILL OR WON’T take Pfizer’s vaccine for COVID-19 Read the report. https://t.co/goyWkzlkXP… https://t.co/sCqrZurHys
05/10/2009 02:35,It’s here. #Covid_19 #CovidVaccine  #PfizerBioNTech https://t.co/1E0bcR8Lig
24/02/2009 19:27,What a process!! They definitely thought of everything publicity wise... #Pfizervaccine #PfizerBioNTech https://t.co/2b84raNcgE
22/05/2015 08:31,"Turkey’s coronavirus death toll reaches 16,417 @drfahrettinkoca #CoronavirusPandemic #Turkey #PfizerBioNTech… https://t.co/eRYk0TZ8RS"
25/03/2019 04:14,In case anyone is interested here is a link to the #PfizerBioNTech #COVID19Vaccine patient information that is on t… https://t.co/wGaf4baY2g
25/03/2019 04:14,@tameemmurtuza Yes here is the link to the patient education information from #PfizerBioNTech that should be given… https://t.co/nK924H2999
21/08/2014 06:58,"#UnitedStates—The first #Covid19 vaccines are going out!
#CDC officially allows
#PfizerBioNTech—#coronavirus… https://t.co/UnjN6vfPwT"
17/09/2009 16:45,"Infections #worldwide
-
#UnitedStates : 220,575
#Brazil : 43,279
#Turkey : 30,805
-
#coronavirus #Corona #Covid_19… https://t.co/JjXqHSJC40"
11/08/2009 06:12,"#PfizerBioNTech COVID-vaccine given the green light in the US
https://t.co/LNZVWu5uU4"
17/09/2009 16:45,"What kind of #America will he leave behind?
-
#Trump #DonaldTrump #JoeBiden #NewYork #Washington #WhiteHouse… https://t.co/kImRJ2Yjxs"
24/07/2012 08:18,@chesleydohl @Audie_Murphy45 @cspan So why is Trump claiming the #PfizerBioNTech vaccine as one of his administrati… https://t.co/coClJkakMt
02/04/2020 18:41,Here we go! Grateful to be among the first group of vaccinated healthcare workers in Tampa/FL against #COVID19 🙏🏽… https://t.co/kGyeHA1KOj
08/04/2013 02:26,#CDC #ACIP have released their Interim Guidance for use of #PfizerBioNTech COVID Vaccine https://t.co/DVAO10C7LF
06/08/2011 08:36,"Dr. Kathy Lofy says the vaccine will be a new tool in our tool box, and says she’ll also get vaccinated as soon as… https://t.co/D55C41pB2m"
28/04/2009 12:25,The Advisory Committee on Immunization Practices’ Interim Recommendation for Use of Pfizer-BioNTech COVID-19 Vaccin… https://t.co/591nsHMNKy
22/05/2015 08:31,"Turkey’s coronavirus death toll reaches 16,417 @drfahrettinkoca #CoronavirusPandemic #Turkey #PfizerBioNTech… https://t.co/yEivuSiXxI"
28/09/2015 17:19,The #ACIP recommended the use of #PfizerBioNTech #COVID19 vaccine in persons 16 years of age and older under the… https://t.co/jIyVkeokyz
03/03/2009 21:43,@CDCDirector Redfield has just signed off on this recommendation. #CDC Panel Recommends #Pfizer's #COVID19 #Vaccine… https://t.co/u2sDcKZTQu
27/02/2009 10:28,Boxes containing the first shipment of the Pfizer-BioNTech #COVID19 #vaccine are prepared to be sent at the #Pfizer… https://t.co/pI7YQuRw0S
23/08/2016 12:09,What a great day for our Country &amp; the World! @realDonaldTrump is ONE DAY CLOSER to leaving @WhiteHouse. The first… https://t.co/UpxZnnhu2n
12/12/2017 18:22,Answers to questions about #COVID #vaccination  https://t.co/5PQhg3tBja #vaccine #Covid_19 #healthcare #health… https://t.co/XA2VxWoca9
28/02/2017 03:19,Just watched @CapehartJ new #thesundayshow. @Maria_Hinojosa correctly stated that there were two deaths among the o… https://t.co/U80yAAW6CX
05/02/2017 16:02,"#PfizerBioNTech #PfizerCovidVaccine #VaccineRollout

38 days... https://t.co/yo0ycGAKx6"
09/12/2013 12:38,"Have to agree: UK, US vaccinate with technology pioneered in 2 German, one US-Biotechs; US celebrates distribution… https://t.co/eTZDDKbC2e"
15/05/2015 17:51,@realDonaldTrump @Varneyco Pfizer was not funded by Operation Warp Speed and you would never have supported the Mus… https://t.co/ByhlQAP1FN
13/01/2016 18:33,"Had my Covid-19 Vaccination, doing my bit helping to save the human race.
Mega sore arm today as expected  small pr… https://t.co/uqPDhhKdCa"
16/10/2012 19:37,"@jeremysale @nytimes Apparently the trucks are escorted by US Marshals... So 🤞🤞 they will stay safe, no hijacking o… https://t.co/RTsQZao6r3"
05/01/2013 21:30,"Airborne - heading to Memphis 👇

#PfizerBioNTech #CovidVaccine 

🇺🇸 FedEx A306 N669FE https://t.co/GMMIVSC0Yw"
05/04/2009 23:54,"The newly approved #Vaccine for the #CCPVirus will start being distributed to US states on Dec. 14, according to of… https://t.co/qMJAhVhkOM"
28/07/2014 13:32,"@yvettedoc50 @TeamGP @NHSEngland @NikkiKF @pulsetoday Think we are going to be seeing a lot of this happening
The l… https://t.co/noQfaZNojC"
21/09/2009 19:45,"@tedcruz We know Trumpkins like you are not as informed- so here goes:
1) #PfizerBioNTech vaccine was developed in… https://t.co/uPLiBfjzjh"
04/10/2011 02:05,#Canadian firm Acuitas - at heart of #PfizerBioNTech #vaccine - great story - @ubcprez #UBC - we helped early on wi… https://t.co/JquwQZEP4Y
28/03/2011 15:03,"“D-Day was the beginning of the end, and that’s where we are today,” he said, cautioning it would still take months… https://t.co/cJGGkc6d02"
20/06/2019 01:29,The first trucks loaded with Pfizer’s coronavirus shot pulled out of a Michigan warehouse early Sunday — starting t… https://t.co/yLu62yVpXL
14/03/2009 18:13,"@JoeBiden @KamalaHarris Thanks to you both for bringing in fresh air, positivity and God’s hand and pushing us forw… https://t.co/j28WAUwZob"
18/04/2017 14:00,"#Pfizer #PfizerCovidVaccine #vaccine #vaccination #BioNTech #PfizerBioNTech #Moderna 

all same toxic #mRNA… https://t.co/ug5O5MYa47"
08/11/2009 08:42,"@AFP #UPDATE The #PfizerBioNTech #Covid-19 vaccine began leaving the company's #Michigan factory on Sunday, set to… https://t.co/HwTQE2cDSs"
12/06/2017 17:19,"(ENG) NHS workers: 'Vaccine is a game changer' | #hopenews

#NHSheroes #bbcnews #vaccine #Covid19UK #COVID19… https://t.co/sO4SSoENRj"
27/09/2011 00:35,"#UPDATE The #PfizerBioNTech Covid-19 vaccine began leaving the company's Michigan factory on Sunday, set to be inje… https://t.co/PZgwbs1XU3"
20/08/2020 00:23,@JoJoFromJerz Someone should remind @tedcruz that the #PfizerBioNTech vaccine was not developed in the US.  #scienceovermorons
20/03/2014 04:50,"Rival US companies #UPS and #FedEx are working side-by-side to ship the #PfizerBioNTech #Covid-19 #vaccine.

https://t.co/mDqkzn1oPa"
07/07/2013 17:20,"#PFIZERBIONTECH #USA 
First shipment of Pfizer-BioNTech coronavirus vaccine leaves Michigan facility"
17/06/2019 07:15,"Kuwait authorizes emergency use of Pfizer-BioNTech COVID-19 vaccine
For all COVID news, visit:… https://t.co/gjM2TbGTkK"
08/06/2020 15:26,"Approval for #Pfizer / #Biontech vaccine from FDA Advisory Board.
LAST MINUTE NEWS: The US Food and Drug Administra… https://t.co/ouK7OYX2LG"
08/03/2012 16:07,Happy and relieved to have the #PfizerBioNTech #Covidvaccine – amazing work from all at @MHRAgovuk and @NHSuk since… https://t.co/3iRxehHlDa
18/05/2020 16:12,#vaccine #PfizerBioNTech #Oxford_AstraZeneca #BharatBiotech #SputnikV Most of the companies have submitted applicat… https://t.co/1rQrfvSEtU
25/07/2009 08:41,The US Food and Drug Administration (FDA) issued yesterday the first emergency use authorization of the Pfizer-BioN… https://t.co/VqyXdpR38Z
18/11/2020 10:08,"COVID 19 Vaccination. Latest Update.
https://t.co/fpp4gYIyUi 
@YouTube 
@YouTubeCreators @YouTubeTrends… https://t.co/nBfFeJk4p8"
08/02/2014 08:41,"After 10 months and 3 weeks since its first case, finally some relief for Uncle Sam. Vaccination starts Monday.👏… https://t.co/Ozn5Q01lVH"
29/04/2009 06:24,The first trucks filled with the #Pfizer #vaccine are about to hit the road!! #PfizerBioNTech 💉
18/03/2011 16:31,US says COVID-19 vaccine to start arriving in states Monday https://t.co/xA9zXmqpmy via @10TampaBay  #Pfizervaccine… https://t.co/8Ykifaujq7
11/04/2009 14:59,Interesting Watch: @CNN's @NewDay live coverage of the loading of #PfizerBioNTech's vaccine at the Pfizer plant at… https://t.co/lijRZZGyaG
02/11/2018 12:10,"The #vaccines are a-comin'!! 💉🙏🥰

#COVID19 #coronavirus #vaccine #PfizerBioNTech #CNN #MSNBC"
22/05/2015 08:31,"Global coronavirus death toll reaches 1,611,637 #CoronavirusPandemic @WHO @Worldometers #PfizerBioNTech… https://t.co/rETF806133"
22/09/2015 15:33,"Two people in the United Kingdom have experienced an allergic reaction to the Pfizer/BioNTech COVID-19 vaccine.
Rea… https://t.co/2LNAcAa80R"
28/07/2014 13:32,@PeteDeveson @anna_down @rcgp @MartinRCGP @SkyNews 💉GPs are struggling to provide core services &amp; many have made di… https://t.co/OWi3ss2OhB
08/05/2010 13:21,"The first shipments of the #PfizerBioNTech #Covid_19 vaccine will begin arriving in #US states from Monday, an offi… https://t.co/NEIwVXssHB"
04/03/2009 12:45,"With numbers likely to get worse over the holidays, the #vaccine is offering a bright spot in the fight against the… https://t.co/UvFLGGElQK"
06/10/2020 15:25,@pfizer Keep up the good work #PfizerBioNTech #Pfizervaccine #PfizerBioNTech #PfizerBiotech #COVID19 #vaccine #coronavirus
15/04/2015 04:38,Health #Canada has warned people allergic to any of the ingredients in the #PfizerBioNTech #COVID19 vaccine not to… https://t.co/SKldV5UJfe
16/08/2015 17:42,I pucking do not intend to get vaccinated. Wht if my employer force to get vaccinated? Like they did for Arogya Set… https://t.co/LiJMJ8E7vK
09/08/2018 00:22,Ok I might be late to discovering this but... both #PfizerBioNTech  and #Moderna #COVID19 vaccines are being led by… https://t.co/c9G8XnyMMy
25/06/2020 15:35,"Just hours after being authorized by the #FDA, doses of #PfizerBioNTech #coronavirus #vaccine are being packaged an… https://t.co/vt3GXp6vaO"
09/03/2009 19:21,"🔴 Some #FDA Advisors Tapped to Review #Coronavirus #Vaccines Received Payments from Vaccine Companies
🔺Just pray th… https://t.co/owTbvnVcmU"
19/04/2009 10:15,"@Breaking911 What a Dumass!!!!,  he did NOT have anything to do with the #PfizerBioNTech vaccine. 

He bet on the w… https://t.co/dUC9QuiVnl"
25/04/2015 04:37,"#US States To Start Getting #PfizerBioNTech Covid-19 Vaccine From Monday ##kalingatv #Pfizervaccine 
https://t.co/Wv4BUZ3AF3"
10/07/2018 14:08,"Corona: Pfizer vaccine approved for use in US on emergency basis
#Pfizervaccine #US #FDA
#PfizerBioNTech #COVID19
https://t.co/eXWHnswsZ5"
07/02/2017 05:41,"UPS, FedEx Collaborate to Ship Pfizer-BioNTech COVID-19 Vaccines in US
https://t.co/sNMqxpGoCW
#UPS #FedEx… https://t.co/KSCWcnb6jE"
08/10/2013 08:07,US President Donald Trump announced that the vaccine will be free for all Americans and has thanked all the scienti… https://t.co/hdDrnFABNX
18/10/2010 06:05,"#AstraZeneca to buy pharmaceutical firm #Alexion for $39 billion

#COVID19vaccine #Pfizer #Pfizervaccine… https://t.co/zl6gqIvpGW"
08/05/2010 13:21,Health #Canada has warned people allergic to any of the ingredients in the #PfizerBioNTech #COVID19 vaccine not to… https://t.co/nRxGnPaq9p
14/09/2018 11:53,"#AstraZeneca to buy pharmaceutical firm #Alexion for $39 billion
https://t.co/c5r0xaDMS1
#COVID19vaccine #Pfizer… https://t.co/l99JiyQWbj"
03/03/2011 13:20,@PMJones14 #PfizerBioNTech  created the vaccine not Trump.  he recommended bleach injections. 😷
24/05/2012 03:25,The US public will start receiving the Pfizer/BioNTech coronavirus vaccine from Monday after it was authorised for… https://t.co/LHc75o9o8q
04/03/2012 10:37,The US public will start receiving the Pfizer/BioNTech coronavirus vaccine from Monday after it was authorised for… https://t.co/tyUU4ZSjy1
07/02/2017 05:41,Pfizer-BioNTech COVID-19 Vaccine Side Effects: Canada Warns Allergic People Against Pfizer-BioNTech Coronavirus Vac… https://t.co/4pMEWHlln5
24/09/2008 05:36,"@4everNeverTrump @tedcruz You were hatched in Canada 
(2) #PfizerBioNTech vaccine was developed in Germany
(3) Scie… https://t.co/dBMPRVZZc0"
24/09/2008 05:36,"@tedcruz You were hatched in Canada 
(2) #PfizerBioNTech vaccine was developed in Germany
(3) Scientists behind it,… https://t.co/EAcRUSqvXG"
24/09/2008 05:36,"@tedcruz @stoolpresidente You were hatched in Canada 
(2) #PfizerBioNTech vaccine was developed in Germany
(3) Scie… https://t.co/QlD8JuetTU"
13/01/2019 18:33,"Doses of the #PfizerBioNTech vaccine will begin leaving the company's factory in #Kalamazoo #Michigan on Sunday.
Th… https://t.co/4ZLP943yrW"
07/02/2017 05:41,COVID-19 Vaccine Update: Initial Doses of Pfizer Coronavirus Vaccine in US to Begin from Tomorrow… https://t.co/o4sxk2mpJU
19/05/2012 19:43,Salute to the #HealthcareHeroes who are risking their life everyday taking care of #COVID patients! May God give th… https://t.co/rTfnQM9zCq
19/03/2011 06:00,"@WSJ Proving the unproven, with time constraints is always hardest.
Great achievement by Pfizer. @pfizer… https://t.co/CS2aY4VEjT"
25/03/2019 04:14,The Canadian guidance for people with allergies to the #PfizerBioNTech #CovidVaccine - since this is still an evolv… https://t.co/SJpEajkTNu
05/06/2011 21:11,"#Pfizervaccine #PfizerBioNTech
Why #Pfizer is NOT 100% transparent about it? #coronavirus #VaccinesWork… https://t.co/NjtkWPKqRN"
11/04/2009 14:59,You're wrong: MALAYSIA has already pre-ordered #PfizerBioNTech #COVID19Vaccine (expected in 2021) plus is part of… https://t.co/bbQ7TnYYYR
08/10/2012 16:04,"I love high quality infographics for getting across multiple ideas quickly 

Here is an excellent set from The Fact… https://t.co/XvxYoaF5Ot"
04/01/2011 20:24,#PfizerBioNTech #COVID19vaccines are prepped for shipment - The Wall Street Journal https://t.co/6owcqRzvC0
16/02/2013 02:01,"What we can learn from the victory over #Polio
A good refresher on how polio came to an end. 
Let's not forget… https://t.co/YGAYRu4r2k"
08/08/2011 22:57,Big Pharma has the best interests of those that hold their stock &amp; not patients. #Pfizervaccine #PfizerBioNTech https://t.co/V2PrGIPLyG
20/11/2020 03:24,TV ad in 2030: “Did you receive the CV19 vaccine in 2020 or 2021? You are entitled to financial compensation.”… https://t.co/UZ0aLO88pI
24/04/2009 16:11,"@Sflecce Thank you @CPHO_Canada @PattyHajdu @JustinTrudeau @AnitaOakville for getting this approved, being prepared… https://t.co/Lcxa8ufSuL"
11/10/2008 22:01,https://t.co/GI3yG92w2J. #Canada ordered enough of the #PfizerBioNTech #vaccine for all of its people- we were too… https://t.co/LZEMQ2OPTR
05/06/2011 21:11,"#Pfizervaccine #PfizerBioNTech WHAT'S IN THIS #vaccine? Why #Pfizer is NOT 100% transparent about it? 
#coronavirus… https://t.co/cailFZeyeg"
29/03/2009 14:47,"The entire ingredients of the #Pfizervaccine: See, it’s just like your #BigMac with a splash of a #superpower to fi… https://t.co/smNkthBZrD"
07/12/2008 06:51,"So I can stop wearing a 😷 weeks after my 2nd #PfizerBioNTech vaccine then?

Curious to use the test after I get vac… https://t.co/MnI2dyahgd"
28/07/2014 13:32,"@pash22 @caseymross 🇬🇧 guidance very clear now:

""Any person with a history of anaphylaxis to a vaccine, medicine o… https://t.co/cdKtZWFHJ6"
28/09/2020 13:31,The reason you don’t  have Polio is because you were vaccinated against that virus.  Please let’s embrace Covid vac… https://t.co/sPkbKUrI06
18/06/2020 22:14,"Say NO to Covid-19 vaccines!
#vaccine 
#vaccination 
#Pfizervaccine 
#Covid_19 
#PfizerBioNTech 
#CovidVaccines… https://t.co/sqzD6AMHRw"
28/07/2014 13:32,@Janey94803852 @Maureenprsb Still seems unclear if we can reconstitute #PfizerBioNTech vials on site @ nursing home… https://t.co/EOJyBBEtqA
10/08/2017 13:05,🙏🏼🙏🏼🙏🏼🙏🏼 #FDA #PfizerBioNTech #OperationWarpSpeed #CoronaVaccine #grateful #COVID #Corona FDA approves Pfizer’s COV… https://t.co/62sbVi8Rol
03/03/2009 21:43,"US #COVID19 #Vaccine Shipments to 'Start Rolling' Sunday https://t.co/BstMMqHtCe via @medscape 
#OperationWarpSpeed… https://t.co/Y16MRS0FL9"
